CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST02662,Female,0,No,No,60,Yes,Fiber optic,Month-to-month,36.23,2173.8,Yes
CUST02663,Male,1,Yes,Yes,5,Yes,Fiber optic,Month-to-month,73.51,367.55,No
CUST02664,Female,0,Yes,Yes,23,No,DSL,Two year,78.83,1813.09,No
CUST02665,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,64.31,836.03,No
CUST02666,Male,0,No,No,11,Yes,Fiber optic,One year,21.2,233.2,No
CUST02667,Female,0,Yes,No,54,Yes,DSL,Two year,69.17,3735.18,No
CUST02668,Male,0,No,Yes,67,Yes,Fiber optic,Month-to-month,47.2,3162.4,Yes
CUST02669,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,33.86,1455.98,No
CUST02670,Female,0,Yes,Yes,50,No,No,Month-to-month,77.76,3888.0,No
CUST02671,Male,0,No,No,37,No,Fiber optic,Two year,87.12,3223.44,No
CUST02672,Male,0,No,No,40,Yes,Fiber optic,Month-to-month,71.88,2875.2,Yes
CUST02673,Female,1,Yes,No,43,Yes,DSL,Month-to-month,81.43,3501.49,No
CUST02674,Male,0,Yes,No,15,Yes,Fiber optic,One year,80.66,1209.9,No
CUST02675,Male,0,No,No,49,Yes,DSL,Month-to-month,32.42,1588.58,Yes
CUST02676,Female,0,No,No,37,Yes,DSL,One year,41.58,1538.46,Yes
CUST02677,Male,0,No,Yes,4,Yes,DSL,Month-to-month,20.95,83.8,No
CUST02678,Male,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,118.19,945.52,No
CUST02679,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,41.12,1562.56,No
CUST02680,Male,1,Yes,No,26,Yes,Fiber optic,Month-to-month,101.47,2638.22,No
CUST02681,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,98.12,3041.72,Yes
CUST02682,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,90.5,5701.5,No
CUST02683,Male,0,Yes,No,32,Yes,DSL,Two year,64.97,2079.04,Yes
CUST02684,Male,0,No,Yes,17,Yes,Fiber optic,Month-to-month,78.39,1332.63,No
CUST02685,Female,0,No,No,66,Yes,DSL,One year,38.63,2549.58,No
CUST02686,Female,1,No,No,4,Yes,Fiber optic,Month-to-month,30.61,122.44,No
CUST02687,Male,0,No,Yes,58,Yes,DSL,Month-to-month,55.18,3200.44,Yes
CUST02688,Male,0,No,No,3,Yes,Fiber optic,One year,102.56,307.68,Yes
CUST02689,Female,1,Yes,Yes,15,Yes,Fiber optic,One year,76.4,1146.0,No
CUST02690,Male,0,Yes,No,47,Yes,Fiber optic,Month-to-month,96.39,4530.33,Yes
CUST02691,Male,1,No,Yes,65,Yes,DSL,One year,109.03,7086.95,No
CUST02692,Male,0,No,Yes,7,Yes,Fiber optic,Month-to-month,76.05,532.35,No
CUST02693,Female,0,No,Yes,43,Yes,Fiber optic,Month-to-month,56.73,2439.39,No
CUST02694,Male,0,No,Yes,20,Yes,DSL,One year,105.57,2111.4,No
CUST02695,Male,0,Yes,No,25,Yes,DSL,Month-to-month,42.96,1074.0,Yes
CUST02696,Female,0,No,No,34,Yes,DSL,Month-to-month,22.48,764.32,No
CUST02697,Female,0,Yes,No,14,Yes,Fiber optic,Month-to-month,25.07,350.98,No
CUST02698,Female,0,Yes,No,39,Yes,DSL,Month-to-month,78.22,3050.58,No
CUST02699,Male,0,No,No,29,Yes,DSL,One year,109.23,3167.67,No
CUST02700,Male,0,Yes,No,65,No,DSL,Month-to-month,76.43,4967.95,Yes
CUST02701,Female,0,No,No,12,Yes,Fiber optic,Two year,60.92,731.04,No
CUST02702,Male,0,Yes,No,0,Yes,DSL,Month-to-month,77.71,0.0,No
CUST02703,Male,0,Yes,Yes,42,Yes,No,Month-to-month,87.11,3658.62,No
CUST02704,Male,0,Yes,No,27,Yes,DSL,One year,95.85,2587.95,No
CUST02705,Male,0,Yes,Yes,0,Yes,DSL,Month-to-month,54.73,0.0,No
CUST02706,Female,0,Yes,Yes,39,Yes,Fiber optic,Two year,58.69,2288.91,No
CUST02707,Female,1,No,No,33,Yes,No,One year,22.36,737.88,No
CUST02708,Male,0,Yes,No,12,Yes,No,Month-to-month,84.96,1019.52,No
CUST02709,Female,0,No,No,60,Yes,DSL,Month-to-month,97.67,5860.2,No
CUST02710,Male,1,No,No,65,Yes,DSL,Month-to-month,71.09,4620.85,No
CUST02711,Male,1,Yes,Yes,3,Yes,Fiber optic,Two year,57.66,172.98,No
CUST02712,Female,0,No,No,12,Yes,DSL,Month-to-month,53.32,639.84,No
CUST02713,Female,0,Yes,No,35,Yes,Fiber optic,Month-to-month,84.5,2957.5,No
CUST02714,Male,0,No,No,60,Yes,Fiber optic,Month-to-month,53.07,3184.2,No
CUST02715,Male,0,No,Yes,57,Yes,Fiber optic,Month-to-month,79.91,4554.87,No
CUST02716,Male,1,Yes,No,14,No,No,Month-to-month,112.7,1577.8,Yes
CUST02717,Male,0,No,No,11,Yes,DSL,Two year,53.06,583.66,No
CUST02718,Female,0,No,No,68,Yes,Fiber optic,One year,26.83,1824.44,No
CUST02719,Female,0,No,Yes,60,Yes,Fiber optic,One year,107.4,6444.0,No
CUST02720,Male,0,Yes,Yes,41,Yes,Fiber optic,Two year,47.36,1941.76,No
CUST02721,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,118.86,3684.66,No
CUST02722,Female,0,No,Yes,1,Yes,No,Two year,104.01,104.01,Yes
CUST02723,Male,0,Yes,No,7,Yes,No,Month-to-month,62.69,438.83,Yes
CUST02724,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,82.82,4389.46,No
CUST02725,Male,0,Yes,No,7,Yes,Fiber optic,Month-to-month,47.75,334.25,Yes
CUST02726,Female,0,No,No,12,Yes,Fiber optic,Month-to-month,28.42,341.04,Yes
CUST02727,Male,0,No,Yes,28,Yes,Fiber optic,Month-to-month,72.58,2032.24,Yes
CUST02728,Male,0,No,No,12,Yes,DSL,One year,62.47,749.64,No
CUST02729,Male,1,Yes,Yes,57,Yes,Fiber optic,Month-to-month,116.99,6668.43,No
CUST02730,Female,0,No,Yes,62,Yes,Fiber optic,Month-to-month,79.75,4944.5,No
CUST02731,Female,0,Yes,Yes,46,Yes,Fiber optic,One year,94.71,4356.66,No
CUST02732,Male,0,Yes,No,37,No,DSL,Two year,33.52,1240.24,No
CUST02733,Male,0,No,No,68,No,Fiber optic,Two year,92.37,6281.16,Yes
CUST02734,Male,0,No,Yes,68,Yes,Fiber optic,Month-to-month,25.63,1742.84,No
CUST02735,Male,0,Yes,No,39,Yes,DSL,Two year,81.31,3171.09,Yes
CUST02736,Female,0,No,Yes,0,Yes,Fiber optic,Month-to-month,103.85,0.0,No
CUST02737,Female,0,No,Yes,1,No,Fiber optic,Month-to-month,68.31,68.31,No
CUST02738,Female,0,No,No,28,Yes,No,Month-to-month,41.51,1162.28,No
CUST02739,Male,0,No,Yes,6,Yes,DSL,Month-to-month,64.37,386.22,Yes
CUST02740,Male,0,Yes,No,56,Yes,DSL,Month-to-month,104.11,5830.16,No
CUST02741,Female,0,No,No,54,Yes,DSL,Month-to-month,91.44,4937.76,No
CUST02742,Male,0,Yes,Yes,35,Yes,No,Month-to-month,80.54,2818.9,No
CUST02743,Female,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,89.38,536.28,No
CUST02744,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,103.42,930.78,No
CUST02745,Female,0,Yes,No,38,Yes,DSL,Month-to-month,35.19,1337.22,No
CUST02746,Female,0,Yes,No,57,Yes,Fiber optic,Month-to-month,104.19,5938.83,No
CUST02747,Male,1,Yes,No,39,Yes,Fiber optic,One year,100.66,3925.74,No
CUST02748,Female,0,Yes,No,13,Yes,No,Month-to-month,67.75,880.75,Yes
CUST02749,Male,0,No,No,0,Yes,DSL,Month-to-month,60.29,0.0,No
CUST02750,Female,0,No,No,16,Yes,No,Month-to-month,113.26,1812.16,Yes
CUST02751,Female,0,Yes,Yes,48,Yes,DSL,Month-to-month,101.94,4893.12,No
CUST02752,Female,0,No,Yes,15,Yes,DSL,Month-to-month,118.87,1783.05,Yes
CUST02753,Female,1,No,No,6,Yes,No,Month-to-month,84.18,505.08,No
CUST02754,Male,0,No,No,14,Yes,Fiber optic,Month-to-month,23.15,324.1,No
CUST02755,Male,0,No,No,20,Yes,No,Month-to-month,35.39,707.8,No
CUST02756,Male,0,Yes,No,65,Yes,No,Month-to-month,102.03,6631.95,No
CUST02757,Male,0,No,No,58,Yes,Fiber optic,One year,83.9,4866.2,Yes
CUST02758,Female,1,Yes,Yes,47,No,DSL,Month-to-month,39.8,1870.6,No
CUST02759,Male,0,No,No,49,No,Fiber optic,One year,21.19,1038.31,Yes
CUST02760,Male,1,No,No,9,Yes,Fiber optic,One year,46.29,416.61,No
CUST02761,Female,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,33.76,1721.76,Yes
CUST02762,Male,0,Yes,No,67,Yes,Fiber optic,Month-to-month,107.62,7210.54,No
CUST02763,Male,0,Yes,No,29,Yes,No,Month-to-month,108.28,3140.12,No
CUST02764,Male,0,No,Yes,33,Yes,No,Month-to-month,104.23,3439.59,No
CUST02765,Male,1,No,Yes,64,Yes,Fiber optic,Month-to-month,29.46,1885.44,No
CUST02766,Female,0,No,Yes,59,Yes,Fiber optic,One year,33.5,1976.5,No
CUST02767,Female,0,Yes,No,7,Yes,Fiber optic,One year,33.55,234.85,Yes
CUST02768,Male,0,Yes,No,64,Yes,Fiber optic,Month-to-month,45.84,2933.76,No
CUST02769,Female,1,Yes,No,68,Yes,No,Two year,27.29,1855.72,No
CUST02770,Male,1,Yes,Yes,56,Yes,Fiber optic,Month-to-month,118.16,6616.96,No
CUST02771,Male,0,Yes,No,44,Yes,No,Month-to-month,105.52,4642.88,Yes
CUST02772,Male,0,No,No,48,Yes,Fiber optic,One year,26.92,1292.16,No
CUST02773,Female,0,Yes,Yes,61,Yes,Fiber optic,Two year,34.37,2096.57,No
CUST02774,Female,0,Yes,Yes,38,No,Fiber optic,One year,46.23,1756.74,Yes
CUST02775,Female,0,No,No,20,No,Fiber optic,Two year,97.5,1950.0,No
CUST02776,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,91.41,4753.32,No
CUST02777,Female,0,Yes,No,44,No,DSL,Month-to-month,83.05,3654.2,Yes
CUST02778,Female,0,Yes,No,27,Yes,DSL,Month-to-month,111.22,3002.94,No
CUST02779,Male,0,Yes,Yes,52,Yes,Fiber optic,One year,23.63,1228.76,No
CUST02780,Female,0,No,Yes,8,Yes,DSL,Month-to-month,36.13,289.04,No
CUST02781,Male,0,Yes,Yes,70,Yes,Fiber optic,Month-to-month,38.98,2728.6,No
CUST02782,Male,0,No,Yes,60,Yes,No,Month-to-month,25.96,1557.6,No
CUST02783,Female,0,Yes,No,26,Yes,No,One year,81.83,2127.58,No
CUST02784,Male,0,No,No,21,Yes,Fiber optic,Two year,40.97,860.37,Yes
CUST02785,Male,0,No,Yes,29,Yes,DSL,Month-to-month,68.26,1979.54,Yes
CUST02786,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,88.54,1239.56,No
CUST02787,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,79.54,1113.56,No
CUST02788,Female,0,No,Yes,52,Yes,DSL,Month-to-month,49.01,2548.52,No
CUST02789,Male,0,No,Yes,22,Yes,DSL,Month-to-month,61.42,1351.24,No
CUST02790,Female,0,Yes,Yes,69,Yes,DSL,One year,53.98,3724.62,No
CUST02791,Male,0,No,Yes,15,Yes,Fiber optic,One year,105.25,1578.75,No
CUST02792,Female,0,No,No,64,No,DSL,Month-to-month,61.99,3967.36,No
CUST02793,Male,0,No,No,44,Yes,DSL,Month-to-month,26.17,1151.48,No
CUST02794,Male,0,Yes,No,6,Yes,No,Month-to-month,81.94,491.64,No
CUST02795,Female,0,Yes,No,44,Yes,Fiber optic,Month-to-month,39.77,1749.88,No
CUST02796,Female,1,No,No,38,Yes,DSL,Month-to-month,53.86,2046.68,No
CUST02797,Female,0,No,No,49,Yes,DSL,Month-to-month,52.77,2585.73,No
CUST02798,Female,0,Yes,No,48,No,Fiber optic,Month-to-month,27.24,1307.52,Yes
CUST02799,Female,0,No,No,47,No,DSL,Month-to-month,115.09,5409.23,No
CUST02800,Male,0,Yes,No,48,Yes,Fiber optic,One year,74.71,3586.08,No
CUST02801,Male,1,No,No,39,Yes,DSL,Month-to-month,35.62,1389.18,No
CUST02802,Male,0,No,Yes,38,Yes,DSL,Two year,75.58,2872.04,No
CUST02803,Female,0,Yes,No,56,Yes,DSL,Month-to-month,65.16,3648.96,No
CUST02804,Female,0,Yes,Yes,62,No,DSL,Month-to-month,54.49,3378.38,No
CUST02805,Male,0,No,Yes,55,Yes,No,One year,67.25,3698.75,Yes
CUST02806,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,86.96,86.96,No
CUST02807,Male,0,No,No,25,Yes,No,One year,39.95,998.75,No
CUST02808,Male,0,No,Yes,22,Yes,Fiber optic,Two year,73.79,1623.38,No
CUST02809,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,101.3,1722.1,Yes
CUST02810,Male,0,No,Yes,67,Yes,DSL,Month-to-month,42.25,2830.75,No
CUST02811,Female,0,No,No,59,Yes,Fiber optic,Month-to-month,71.55,4221.45,No
CUST02812,Male,0,Yes,No,1,Yes,No,Month-to-month,116.57,116.57,No
CUST02813,Female,0,No,No,48,Yes,DSL,Month-to-month,100.05,4802.4,No
CUST02814,Female,0,No,No,37,Yes,Fiber optic,One year,79.3,2934.1,No
CUST02815,Female,0,No,No,30,Yes,DSL,Month-to-month,94.91,2847.3,Yes
CUST02816,Female,0,No,No,39,Yes,No,Month-to-month,72.56,2829.84,No
CUST02817,Male,1,Yes,No,52,Yes,Fiber optic,Month-to-month,118.66,6170.32,No
CUST02818,Male,0,No,No,63,Yes,No,Month-to-month,36.92,2325.96,No
CUST02819,Male,0,No,No,32,No,DSL,Month-to-month,91.96,2942.72,No
CUST02820,Female,0,No,No,57,Yes,No,One year,20.6,1174.2,No
CUST02821,Male,0,No,Yes,49,Yes,DSL,Two year,32.57,1595.93,No
CUST02822,Male,0,Yes,No,63,Yes,DSL,Month-to-month,92.18,5807.34,No
CUST02823,Male,0,Yes,Yes,2,Yes,DSL,One year,95.93,191.86,No
CUST02824,Female,0,Yes,No,60,Yes,DSL,Two year,23.94,1436.4,No
CUST02825,Female,0,No,No,9,Yes,DSL,Month-to-month,53.39,480.51,No
CUST02826,Female,0,No,Yes,65,Yes,Fiber optic,Month-to-month,31.82,2068.3,Yes
CUST02827,Male,0,Yes,No,50,Yes,Fiber optic,Two year,109.01,5450.5,No
CUST02828,Male,0,Yes,No,29,Yes,No,Two year,65.39,1896.31,No
CUST02829,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,64.25,1542.0,No
CUST02830,Female,0,Yes,No,42,Yes,DSL,One year,102.39,4300.38,No
CUST02831,Male,0,No,No,63,No,DSL,One year,89.54,5641.02,No
CUST02832,Female,0,No,No,58,No,Fiber optic,One year,112.23,6509.34,No
CUST02833,Female,0,No,No,61,Yes,Fiber optic,Two year,113.87,6946.07,No
CUST02834,Female,1,No,No,9,Yes,Fiber optic,One year,51.32,461.88,No
CUST02835,Female,0,No,No,63,Yes,Fiber optic,Month-to-month,84.84,5344.92,No
CUST02836,Male,0,No,No,59,Yes,DSL,Two year,74.18,4376.62,Yes
CUST02837,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,79.58,1512.02,No
CUST02838,Female,0,No,No,48,Yes,Fiber optic,One year,82.53,3961.44,Yes
CUST02839,Male,0,Yes,No,26,Yes,Fiber optic,One year,26.0,676.0,No
CUST02840,Female,0,Yes,Yes,50,Yes,DSL,Two year,109.51,5475.5,No
CUST02841,Male,0,Yes,No,56,Yes,DSL,Two year,34.03,1905.68,No
CUST02842,Male,0,Yes,No,36,Yes,No,Month-to-month,62.44,2247.84,No
CUST02843,Female,1,No,Yes,2,Yes,Fiber optic,Month-to-month,49.21,98.42,No
CUST02844,Female,0,Yes,No,28,Yes,Fiber optic,One year,75.37,2110.36,Yes
CUST02845,Female,0,Yes,No,67,Yes,DSL,One year,116.15,7782.05,No
CUST02846,Female,0,No,No,46,Yes,Fiber optic,One year,61.24,2817.04,No
CUST02847,Male,0,Yes,No,68,No,DSL,Month-to-month,80.32,5461.76,No
CUST02848,Female,0,Yes,Yes,20,Yes,DSL,Month-to-month,34.11,682.2,No
CUST02849,Male,0,Yes,No,41,No,Fiber optic,Month-to-month,66.3,2718.3,Yes
CUST02850,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,111.58,2231.6,No
CUST02851,Male,1,No,No,1,Yes,DSL,One year,113.24,113.24,No
CUST02852,Female,0,Yes,No,68,No,DSL,Two year,74.64,5075.52,No
CUST02853,Male,0,Yes,Yes,6,Yes,Fiber optic,Two year,96.86,581.16,No
CUST02854,Male,0,Yes,No,34,Yes,DSL,Month-to-month,20.32,690.88,No
CUST02855,Male,0,Yes,Yes,29,Yes,DSL,One year,73.15,2121.35,No
CUST02856,Female,0,No,No,43,Yes,Fiber optic,One year,93.25,4009.75,No
CUST02857,Female,0,No,No,45,Yes,Fiber optic,Month-to-month,52.99,2384.55,Yes
CUST02858,Female,0,Yes,No,54,Yes,No,Month-to-month,110.12,5946.48,No
CUST02859,Female,0,No,Yes,0,Yes,Fiber optic,One year,97.96,0.0,No
CUST02860,Male,1,No,Yes,53,No,DSL,Month-to-month,96.97,5139.41,No
CUST02861,Male,0,No,No,0,Yes,No,Month-to-month,22.12,0.0,No
CUST02862,Male,0,No,No,62,Yes,DSL,Month-to-month,38.39,2380.18,Yes
CUST02863,Female,0,Yes,No,54,Yes,Fiber optic,Two year,91.36,4933.44,No
CUST02864,Male,0,No,No,26,Yes,DSL,One year,76.17,1980.42,No
CUST02865,Male,0,Yes,No,14,Yes,Fiber optic,Two year,77.85,1089.9,No
CUST02866,Female,0,Yes,Yes,8,Yes,No,One year,21.48,171.84,No
CUST02867,Female,1,Yes,Yes,68,Yes,Fiber optic,Two year,64.21,4366.28,No
CUST02868,Male,1,Yes,No,58,Yes,Fiber optic,Two year,98.64,5721.12,Yes
CUST02869,Female,0,Yes,Yes,22,Yes,No,Month-to-month,86.36,1899.92,No
CUST02870,Female,0,Yes,No,10,No,DSL,Two year,77.24,772.4,No
CUST02871,Female,0,Yes,No,23,Yes,DSL,Month-to-month,89.66,2062.18,Yes
CUST02872,Female,0,Yes,No,71,Yes,No,One year,105.1,7462.1,No
CUST02873,Male,0,Yes,No,53,Yes,Fiber optic,Two year,104.95,5562.35,Yes
CUST02874,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,65.6,1968.0,No
CUST02875,Male,0,No,No,21,Yes,Fiber optic,Two year,50.78,1066.38,No
CUST02876,Male,1,No,No,13,Yes,DSL,Two year,56.64,736.32,No
CUST02877,Male,0,No,No,4,No,DSL,Two year,72.14,288.56,No
CUST02878,Female,0,Yes,Yes,16,Yes,DSL,Two year,28.94,463.04,No
CUST02879,Male,0,Yes,No,70,Yes,DSL,Month-to-month,79.1,5537.0,Yes
CUST02880,Male,0,Yes,No,43,Yes,Fiber optic,Month-to-month,65.33,2809.19,Yes
CUST02881,Female,0,Yes,No,48,Yes,DSL,One year,95.89,4602.72,No
CUST02882,Female,0,Yes,Yes,64,Yes,Fiber optic,Month-to-month,47.39,3032.96,No
CUST02883,Female,0,No,Yes,3,Yes,DSL,Two year,26.63,79.89,No
CUST02884,Male,0,No,No,8,Yes,DSL,Month-to-month,109.46,875.68,No
CUST02885,Female,0,Yes,Yes,35,Yes,DSL,Month-to-month,26.81,938.35,No
CUST02886,Female,0,Yes,No,50,Yes,Fiber optic,Month-to-month,112.73,5636.5,No
CUST02887,Female,0,No,No,31,Yes,DSL,Month-to-month,69.75,2162.25,No
CUST02888,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,25.63,435.71,No
CUST02889,Female,0,No,Yes,14,Yes,DSL,One year,32.58,456.12,Yes
CUST02890,Female,0,Yes,Yes,19,Yes,DSL,Month-to-month,73.3,1392.7,No
CUST02891,Male,0,Yes,No,57,Yes,No,Month-to-month,21.58,1230.06,No
CUST02892,Female,0,Yes,No,39,Yes,DSL,Month-to-month,111.51,4348.89,Yes
CUST02893,Male,1,Yes,No,65,Yes,No,Two year,99.63,6475.95,No
CUST02894,Male,1,No,No,12,Yes,No,Month-to-month,70.46,845.52,No
CUST02895,Female,0,No,No,12,Yes,Fiber optic,One year,112.62,1351.44,Yes
CUST02896,Male,0,Yes,No,61,Yes,Fiber optic,Month-to-month,45.97,2804.17,No
CUST02897,Female,0,No,No,27,Yes,Fiber optic,Two year,105.34,2844.18,No
CUST02898,Female,1,Yes,No,45,Yes,No,Month-to-month,100.51,4522.95,No
CUST02899,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,78.18,1094.52,No
CUST02900,Female,0,Yes,No,43,Yes,DSL,Month-to-month,51.88,2230.84,No
CUST02901,Male,0,No,No,22,Yes,DSL,One year,75.83,1668.26,No
CUST02902,Female,0,No,Yes,66,Yes,DSL,Two year,115.72,7637.52,No
CUST02903,Female,0,No,No,65,Yes,DSL,Two year,28.46,1849.9,No
CUST02904,Female,0,Yes,Yes,49,Yes,DSL,One year,40.1,1964.9,No
CUST02905,Male,0,No,Yes,12,Yes,Fiber optic,Month-to-month,84.39,1012.68,Yes
CUST02906,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,87.84,87.84,No
CUST02907,Female,0,Yes,No,33,Yes,Fiber optic,Two year,36.45,1202.85,No
CUST02908,Male,1,No,No,39,Yes,DSL,One year,100.63,3924.57,Yes
CUST02909,Male,0,Yes,No,68,Yes,DSL,Month-to-month,112.85,7673.8,No
CUST02910,Female,0,Yes,No,60,Yes,Fiber optic,One year,27.97,1678.2,No
CUST02911,Female,0,Yes,No,24,Yes,Fiber optic,Month-to-month,117.42,2818.08,Yes
CUST02912,Female,0,Yes,No,62,Yes,Fiber optic,Two year,48.12,2983.44,No
CUST02913,Female,0,No,No,27,Yes,DSL,One year,50.89,1374.03,No
CUST02914,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,24.49,1346.95,No
CUST02915,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,69.74,1743.5,No
CUST02916,Female,0,Yes,No,26,Yes,Fiber optic,Two year,115.48,3002.48,No
CUST02917,Female,0,Yes,Yes,25,No,DSL,Month-to-month,36.1,902.5,No
CUST02918,Female,0,Yes,No,14,No,No,Month-to-month,77.69,1087.66,Yes
CUST02919,Female,0,Yes,No,49,Yes,DSL,Month-to-month,47.45,2325.05,Yes
CUST02920,Female,0,Yes,Yes,5,Yes,DSL,Month-to-month,21.86,109.3,No
CUST02921,Male,0,Yes,No,67,Yes,Fiber optic,Month-to-month,118.71,7953.57,No
CUST02922,Female,0,Yes,No,3,Yes,Fiber optic,One year,91.62,274.86,No
CUST02923,Male,0,Yes,Yes,29,Yes,DSL,Two year,93.55,2712.95,No
CUST02924,Female,0,Yes,Yes,8,Yes,Fiber optic,One year,86.3,690.4,No
CUST02925,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,34.37,1409.17,Yes
CUST02926,Female,0,No,No,13,Yes,Fiber optic,Two year,40.67,528.71,No
CUST02927,Male,0,Yes,No,39,Yes,Fiber optic,Two year,58.57,2284.23,No
CUST02928,Female,0,Yes,No,2,Yes,DSL,One year,119.55,239.1,No
CUST02929,Female,1,Yes,No,40,Yes,Fiber optic,Month-to-month,87.26,3490.4,Yes
CUST02930,Female,0,No,No,32,Yes,DSL,Month-to-month,64.24,2055.68,No
CUST02931,Female,0,No,No,59,Yes,Fiber optic,Month-to-month,68.47,4039.73,No
CUST02932,Female,0,No,No,63,Yes,DSL,Two year,112.22,7069.86,No
CUST02933,Female,0,Yes,No,61,Yes,Fiber optic,Month-to-month,39.64,2418.04,No
CUST02934,Female,0,Yes,No,6,Yes,Fiber optic,One year,52.09,312.54,No
CUST02935,Male,0,No,Yes,49,Yes,No,Two year,57.09,2797.41,No
CUST02936,Female,0,Yes,No,38,No,DSL,One year,109.76,4170.88,No
CUST02937,Female,0,Yes,No,70,Yes,DSL,Month-to-month,97.68,6837.6,No
CUST02938,Female,0,No,Yes,46,Yes,DSL,Month-to-month,79.08,3637.68,Yes
CUST02939,Male,0,Yes,Yes,69,Yes,DSL,Two year,51.47,3551.43,Yes
CUST02940,Male,0,No,No,25,Yes,Fiber optic,One year,40.22,1005.5,No
CUST02941,Female,0,No,Yes,57,Yes,No,Month-to-month,53.08,3025.56,Yes
CUST02942,Male,0,Yes,No,50,Yes,DSL,Month-to-month,112.95,5647.5,No
CUST02943,Female,1,No,No,51,Yes,Fiber optic,Month-to-month,111.02,5662.02,No
CUST02944,Female,0,Yes,No,15,Yes,Fiber optic,Month-to-month,62.2,933.0,No
CUST02945,Male,0,No,Yes,47,Yes,DSL,Month-to-month,52.55,2469.85,No
CUST02946,Female,0,Yes,No,26,Yes,DSL,Month-to-month,108.46,2819.96,No
CUST02947,Male,0,Yes,Yes,32,Yes,No,Two year,64.62,2067.84,No
CUST02948,Male,0,Yes,Yes,22,Yes,DSL,Two year,23.87,525.14,No
CUST02949,Male,1,Yes,No,44,Yes,Fiber optic,Month-to-month,54.57,2401.08,Yes
CUST02950,Female,0,No,No,21,Yes,DSL,Two year,80.73,1695.33,Yes
CUST02951,Female,1,No,No,41,Yes,Fiber optic,Two year,114.46,4692.86,No
CUST02952,Female,0,Yes,No,32,Yes,DSL,One year,62.46,1998.72,No
CUST02953,Female,1,Yes,No,9,Yes,DSL,Month-to-month,44.01,396.09,No
CUST02954,Female,0,Yes,No,46,No,DSL,Month-to-month,58.45,2688.7,No
CUST02955,Female,0,No,Yes,38,Yes,DSL,Month-to-month,25.71,976.98,Yes
CUST02956,Female,0,No,No,45,Yes,No,Two year,109.88,4944.6,Yes
CUST02957,Male,0,Yes,Yes,71,Yes,Fiber optic,Two year,23.34,1657.14,No
CUST02958,Female,0,No,No,50,Yes,Fiber optic,Month-to-month,20.1,1005.0,No
CUST02959,Female,0,Yes,No,24,Yes,No,Month-to-month,81.41,1953.84,No
CUST02960,Female,0,No,Yes,14,Yes,DSL,Month-to-month,35.4,495.6,No
CUST02961,Male,1,Yes,No,57,Yes,No,Month-to-month,49.61,2827.77,Yes
CUST02962,Male,0,Yes,No,58,Yes,Fiber optic,Month-to-month,69.1,4007.8,No
CUST02963,Male,0,Yes,Yes,25,Yes,Fiber optic,One year,99.21,2480.25,Yes
CUST02964,Female,0,No,No,40,Yes,No,Month-to-month,58.75,2350.0,No
CUST02965,Male,0,Yes,Yes,43,Yes,DSL,Month-to-month,115.71,4975.53,Yes
CUST02966,Male,0,No,Yes,21,No,DSL,Two year,65.32,1371.72,No
CUST02967,Female,1,No,No,36,No,DSL,One year,112.0,4032.0,No
CUST02968,Female,0,Yes,Yes,13,No,No,Month-to-month,65.23,847.99,No
CUST02969,Female,1,Yes,No,3,Yes,DSL,Two year,71.61,214.83,No
CUST02970,Male,0,Yes,Yes,23,Yes,No,Two year,115.81,2663.63,Yes
CUST02971,Female,0,No,Yes,65,Yes,DSL,Month-to-month,87.49,5686.85,No
CUST02972,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,34.94,2166.28,No
CUST02973,Female,0,No,Yes,64,Yes,Fiber optic,Month-to-month,79.86,5111.04,No
CUST02974,Female,0,No,No,65,No,No,Two year,42.52,2763.8,No
CUST02975,Female,1,No,No,12,Yes,DSL,Two year,50.97,611.64,No
